Location,Latitude,Longitude,Year,Magnitude
 Arunachal Pradesh,27.62,92.25,2023,3.1
 Arunachal Pradesh,28.56,95.91,2023,3.7
 Arunachal Pradesh,27.48,96.15,2023,3.5
 Arunachal Pradesh,27.43,92.34,2023,3.4
 Arunachal Pradesh,27.53,92.15,2023,2.8
 Assam,27.02,92.84,2023,3.2
 Assam,27.17,92.53,2023,3
 Assam,27.19,92.59,2023,4.2
 Assam,27.1,92.59,2023,3.3
 Arunachal Pradesh,27.8,92.67,2023,2.9
 Arunachal Pradesh,27.44,93.27,2023,3.1
 Assam,27.02,92.57,2023,3.2
 Arunachal Pradesh,27.32,92.34,2023,2.6
 Assam,27.2,92.53,2023,2.9
 Arunachal Pradesh,27.44,92.51,2023,3.3
 Arunachal Pradesh,28.98,95.21,2023,3.3
 Assam,27.09,92.56,2023,3.2
 Arunachal Pradesh,27.95,93.97,2023,2.4
 Assam,27.28,92.52,2023,3.2
 Arunachal Pradesh,27.13,92.47,2023,2.8
 Assam,27.11,92.43,2023,3.2
 Assam,29.01,94.59,2023,3.5
 Arunachal Pradesh,27.58,92.39,2023,3.6
 Arunachal Pradesh,27.63,92.43,2023,2.7
 Arunachal Pradesh,27.28,92.65,2023,2.7
 Assam,27.71,94.14,2023,2.8
 Arunachal Pradesh,27.68,94.18,2023,2.7
 Arunachal Pradesh,27.34,92.18,2023,2.5
 Arunachal Pradesh,27.05,92.53,2023,3.1
 Assam,27.23,95.87,2023,2.7
 Arunachal Pradesh,27.25,96.02,2023,2.9
 Arunachal Pradesh,26.91,95.33,2023,3.6
 Assam,27.37,96.98,2023,2.7
 Arunachal Pradesh,27.19,92.22,2023,3.5
,24.88,93.08,2023,5.1
,24.81,93.03,2023,5.1
,26.37,92.93,2023,4.3
,26.37,92.93,2023,4.2
 Assam,26.1,92.72,2023,4
 Assam,26.05,93.01,2023,3.2
 Meghalaya,26.21,90.02,2023,2.9
 Assam,26.36,92.24,2023,2.8
 Meghalaya,26.04,90.11,2023,3.7
 Assam,26.63,92.39,2023,3
 Assam,26.23,91.44,2023,3.2
 Assam,26.54,94.23,2023,3.6
 Assam,26.58,92.18,2023,2.8
 Assam,26.44,93.35,2023,3.3
 Tripura,24.65,92.81,2023,2.7
 Assam,26.63,91.96,2023,3.6
 Tripura,24.53,92.53,2023,3.4
 Assam,26.22,91.54,2023,3.7
 Assam,26.33,93.29,2023,3.3
 Meghalaya,26.16,90.23,2023,2.7
 Assam,26.22,90.98,2023,2.3
 Assam,26.68,92.35,2023,4.4
 Manipur,24.64,92.99,2023,2.4
 Assam,26.6,92.4,2023,3.7
 Assam,26.7,92.32,2023,2.9
 Assam,26.72,92.47,2023,3.6
 Assam,26.68,92.47,2023,3.8
 Nagaland,26.44,93.43,2023,2.8
 Meghalaya,25.03,92.47,2023,2.7
 Tripura,24.93,92.78,2023,2.5
 Tripura,25.09,92.7,2023,2.7
 Tripura,25.06,92.72,2023,2.6
 Assam,26.77,92.42,2023,2.9
 Meghalaya,25.99,92.27,2023,4.4
 Assam,26.32,92.84,2023,2.5
 Meghalaya,26.1,90.02,2023,2.8
 Meghalaya,26.09,89.98,2023,2.8
 Tripura,24.59,92.8,2023,2.1
 Nagaland,26.46,93.62,2023,3.2
 Assam,26.83,92.79,2023,3.8
 Assam,26.11,90.97,2023,3.2
 Tripura,24.76,92.74,2023,4.4
 Assam,25.92,91.03,2023,3.3
 Meghalaya,26.08,90.05,2023,3.1
 Assam,26.2,92.97,2023,3
 Assam,26.63,92.36,2023,2.8
 Meghalaya,26.19,90.37,2023,2.7
 Meghalaya,26.22,90.36,2023,2.7
 Assam,26.36,91.19,2023,3.5
 Meghalaya,26.14,90.48,2023,2.8
 Meghalaya,25.78,91.27,2023,2.9
 Tripura,24.6,92.74,2023,4.1
 Assam,26.67,92.49,2023,2.4
 Assam,26.67,92.44,2023,2.6
 Assam,26.77,92.62,2023,2.7
 Assam,26.48,93.4,2023,2.8
 Assam ,26.49,92.08,2023,3
 Assam,26.85,92.65,2023,2.8
 Assam,26.51,93.19,2023,2.4
 Assam,26.32,92.56,2023,2.6
 Manipur,24.92,93.09,2023,5
 Assam,26.38,92.36,2023,2.8
 Assam,26.63,92.08,2023,3.5
 Assam,26.28,92.89,2023,2.5
 Assam,26.2,91.03,2023,2.5
 Meghalaya,26.15,90.11,2023,3.1
 Assam,26.7,93.22,2023,3.4
 Arunachal Pradesh,26.85,93.26,2023,2.7
,24.58,94.42,2023,4.6
 Manipur,24.83,93.35,2023,3.6
 Manipur,24.67,93.66,2023,3.2
 Manipur,24.96,93.78,2023,2.7
 Manipur,25.29,94.04,2023,3.2
 Manipur,24.23,93.86,2023,3.9
 Manipur,24.88,94.43,2023,3.1
 Manipur,24.84,93.69,2023,3.6
 Manipur,24.22,93.51,2023,3.5
 Manipur,24.67,94.17,2023,2.7
 Manipur,24.61,94.3,2023,2.8
 Manipur,24.68,94.2,2023,2.8
 Manipur,25.15,94.39,2023,3.2
 Manipur,25.47,94.45,2023,2.5
 Nagaland,25.62,94.49,2023,1.7
 Manipur,24.93,94.09,2023,2.7
 Manipur,24.81,94.5,2023,3.2
 Manipur,25.02,94,2023,3.5
 Mizoram,24.47,93.09,2023,2.8
 Manipur,24.29,93.9,2023,2.9
 Manipur,24.9,94.35,2023,3.3
 Manipur,24.21,94.13,2023,2.8
 Manipur,24.99,94.21,2023,3.5
 Manipur,23.97,94.05,2023,4
 Manipur,24.48,94.3,2023,3.3
 Manipur,24.52,94.21,2023,2.6
 Manipur,24.5,93.33,2023,2.7
 Manipur,24.31,94.04,2023,4.1
 Manipur,24.35,93.67,2023,3.6
 Manipur,25.01,94.16,2023,2.9
 Manipur,25.1,93.86,2023,3.2
 Manipur,24.41,94.38,2023,2.7
 Manipur,25.14,94.6,2023,2
 Manipur,25.14,94.64,2023,2.5
 Manipur,25.19,93.39,2023,2.5
 Manipur,25.1,93.97,2023,2.8
 Manipur ,24.23,93.73,2023,3.1
 Manipur,25.19,93.65,2023,2.9
 Manipur,24.7,94.16,2023,2.6
 Manipur,24.42,94.01,2023,2.8
 Manipur,24.32,93.82,2023,3.2
 Manipur,25.26,94.17,2023,2.9
 Mizoram,24.12,93.13,2023,2.9
 Manipur,24.99,94.17,2023,2.5
 Manipur,24.27,93.9,2023,3.4
 Mizoram,24.12,93.58,2023,3.2
 Manipur,25.19,93.65,2023,2.9
 Manipur,24.7,94.16,2023,2.6
 Manipur,24.42,94.01,2023,2.8
 Manipur,24.32,93.82,2023,3.2
 Manipur,25.26,94.17,2023,2.9
 Mizoram,24.12,93.13,2023,2.9
 Manipur,24.99,94.17,2023,2.5
 Manipur,24.27,93.9,2023,3.4
 Mizoram,24.12,93.58,2023,3.2
 Manipur,24.26,93.42,2023,3.7
 Manipur,25.11,94.65,2023,3.2
 Manipur,25.11,93.68,2023,2.9
,25.73,90.44,2023,4
,25.19,91.84,2023,4.3
 Meghalaya,25.3,91.71,2023,3.9
 Meghalaya,25.47,92.06,2023,2.9
 Meghalaya,25.73,90.34,2023,4
,25.67,90.43,2023,4.2
 Meghalaya,25.44,91.61,2023,2.5
 Meghalaya,25.36,92,2023,1.8
 Meghalaya,25.77,90.25,2023,3.9
 Meghalaya,25.54,90.96,2023,3
 Meghalaya,25.85,90.83,2023,3.2
 Meghalaya,25.26,90.94,2023,3.5
 Meghalaya,25.47,90.94,2023,3.5
 Meghalaya,25.67,91.03,2023,2.8
 Meghalaya,25.71,90.07,2023,3.1
 Meghalaya,25.89,90.67,2023,3.4
 Meghalaya,25.66,91.58,2023,3.6
 Assam,25.81,91.03,2023,3.2
 Meghalaya,25.84,90.41,2023,2.7
 Meghalaya,25.61,90.62,2023,3.1
 Meghalaya,25.81,90.5,2023,3.3
 Meghalaya,25.2,92.16,2023,2.6
 Meghalaya,25.59,90.3,2023,4
 Meghalaya,25.62,91.36,2023,4.2
 Meghalaya,25.57,90.41,2023,2.8
 Meghalaya,25.71,91.67,2023,3.3
 Meghalaya,25.84,90.9,2023,3.7
 Meghalaya,25.77,91.44,2023,3.4
 Meghalaya,25.58,90.8,2023,2
 Meghalaya,25.62,91.77,2023,2.9
 Meghalaya,25.48,90.74,2023,2.7
 Meghalaya,25.9,90.57,2023,5.2
 Meghalaya,25.78,92.06,2023,3
 Meghalaya,25.84,90.04,2023,2.8
 Meghalaya,25.79,90.86,2023,2.9
 Meghalaya,25.65,90.85,2023,2.9
 Meghalaya,25.46,91.26,2023,2.3
 Meghalaya,25.75,90.77,2023,2.8
 Meghalaya,25.59,90.95,2023,3
 Meghalaya,25.47,91.75,2023,3.8
 Meghalaya,25.33,92.17,2023,2.7
 Meghalaya,25.72,90.21,2023,3.2
 Meghalaya,25.55,90.48,2023,3.5
 Meghalaya,25.84,90.87,2023,2.9
 Meghalaya,25.72,90.31,2023,2.8
,23.57,92.41,2023,4.1
,23.59,92.42,2023,4.1
 Mizoram,23.41,92.96,2023,3.2
 Mizoram,23.94,93.08,2023,2.9
 Mizoram,24,92.54,2023,3.1
 Mizoram,23.83,92.61,2023,3.5
 Mizoram,24.01,92.59,2023,2.9
 Nagaland,25.68,94.7,2023,2.5
 Nagaland,26.24,94.55,2023,2.7
 Nagaland,26.27,94.92,2023,3.5
 Nagaland,26.26,94.92,2023,3.2
 Nagaland,25.88,94.17,2023,2.9
 Nagaland,26.08,94.54,2023,2.5
 Nagaland,26.13,94.4,2023,2.9
 Nagaland,26.03,95.1,2023,3.1
 Nagaland,26.02,95.13,2023,2.9
 Nagaland,26.09,94.99,2023,2.7
 Sikkim,27.56,88.65,2023,2.6
 Sikkim,27.14,88.45,2023,2.6
 Sikkim,27.46,88.17,2023,2.9
 Tripura,23.82,91.49,2023,3.8
 India,24.8127,93.0266,2023,5.1
 India,24.5762,94.4176,2023,4.6
Unknown,29.4923,81.6099,2024,5
Unknown,32.8339,73.7141,2024,5.2
Unknown,18.4471,80.3296,2024,5
Unknown,22.9505,95.9411,2024,5
Unknown,10.461,91.6084,2024,5.2
Unknown,31.2637,70.5845,2024,5.1
Unknown,8.1965,91.7229,2024,5.2
Unknown,34.1613,74.2677,2024,5.1
Unknown,30.4091,69.3062,2024,5
Unknown,10.1256,93.6765,2024,5
Unknown,8.0633,90.4103,2024,5.6
Unknown,34.1381,86.3128,2024,5.9
Unknown,23.527,94.6623,2024,5.4
Unknown,33.5041,81.7676,2024,5.1
Unknown,11.3815,92.9599,2024,5
Unknown,33.5479,81.8672,2024,5.5
Unknown,26.4924,96.9139,2024,5.7
Unknown,33.1698,76.816,2024,5
Unknown,33.3794,92.8542,2024,5
Unknown,33.5389,92.9927,2024,5.6
Unknown,33.4841,93.0234,2024,5.4
Unknown,9.4409,94.0987,2024,5
Unknown,25.0911,96.5235,2023,5
Unknown,33.1836,76.8401,2023,5.1
Unknown,23.1475,90.9317,2023,5.5
Unknown,28.8564,82.0652,2023,5.3
Unknown,28.858,82.1531,2023,5.7
Unknown,27.8879,84.7252,2023,5.2
Unknown,29.5133,81.2055,2023,5
Unknown,29.4973,81.242,2023,5.7
Unknown,24.3645,94.8511,2023,5
Unknown,30.3522,94.7507,2023,5
Unknown,24.9796,92.2481,2023,5.3
Unknown,9.1915,93.7124,2023,5
Unknown,34.8611,72.8455,2023,5
Unknown,9.5163,94.0695,2023,5.2
Unknown,9.3458,93.9282,2023,5.3
Unknown,10.5368,93.5418,2023,5.9
Unknown,30.35,94.8318,2023,5
Unknown,15.2546,96.2895,2023,5.6
Unknown,24.7339,92.0224,2023,5
Unknown,33.1191,75.9074,2023,5.2
Unknown,25.1051,96.2315,2023,5.9
Unknown,26.8674,97.023,2023,5
Unknown,10.972,92.0333,2023,5.1
Unknown,29.6212,81.5483,2023,5.1
Unknown,9.3625,93.8685,2023,5
Unknown,9.0116,93.9224,2023,5.2
Unknown,8.966,93.9695,2023,5.7
Unknown,8.9326,93.9552,2023,5.5
Unknown,9.096,94.0003,2023,5.3
Unknown,9.058,93.9052,2023,5
Unknown,30.7663,96.0896,2023,5
Unknown,7.6244,91.7592,2023,5.1
Unknown,12.1363,93.5873,2023,5
Unknown,35.7367,79.8867,2023,5
Unknown,35.7331,79.8502,2023,5
Unknown,29.5825,81.6638,2023,5.4
Unknown,24.8836,93.079,2023,5.1
Unknown,35.5464,71.3961,2023,5.1
Unknown,29.3523,81.1777,2022,5.2
Unknown,28.3835,94.4118,2022,5.5
Unknown,29.2917,81.1593,2022,5.7
Unknown,33.1963,92.0137,2022,5
Unknown,11.5884,93.1518,2022,5.1
Unknown,23.1002,94.8968,2022,5.6
Unknown,34.6636,70.7117,2022,5.1
Unknown,13.9359,93.6367,2022,5
Unknown,23.7516,94.5482,2022,5
Unknown,33.1157,92.7977,2022,5.7
Unknown,27.1316,86.7827,2022,5.1
Unknown,33.0608,69.4864,2022,5.2
Unknown,10.4818,94.1885,2022,5.2
Unknown,10.2666,94.2833,2022,5
Unknown,10.3277,94.2534,2022,5.4
Unknown,10.2638,93.9224,2022,5
Unknown,10.3944,94.2851,2022,5
Unknown,10.3591,94.1964,2022,5
Unknown,10.3072,94.1437,2022,5
Unknown,10.4305,94.1413,2022,5.1
Unknown,19.5636,94.8605,2022,5.1
Unknown,33.0203,69.4639,2022,6
Unknown,8.9674,93.6949,2022,5
Unknown,17.4476,94.2503,2022,5.2
Unknown,22.6784,94.2561,2022,5
Unknown,7.3744,94.48,2022,5.1
Unknown,7.3212,94.4315,2022,5.2
Unknown,7.2942,94.4884,2022,5.1
Unknown,7.3666,94.4408,2022,5.4
Unknown,7.423,94.3078,2022,5.5
Unknown,35.9998,77.9099,2022,5.1
Unknown,35.5965,74.9251,2022,5.1
Unknown,35.5378,69.7845,2022,5.2
Unknown,23.0871,93.8172,2022,5.4
Unknown,29.2819,94.1513,2022,5.1
Unknown,9.8601,93.4354,2021,5
Unknown,35.5592,74.8205,2021,5.2
Unknown,10.2993,94.0416,2021,5
Unknown,13.7358,92.7495,2021,5.1
Unknown,23.4414,96.1089,2021,5
Unknown,31.723,87.9296,2021,5.5
Unknown,22.8232,93.5061,2021,6.2
Unknown,28.8267,87.4455,2021,5
Unknown,22.3124,94.7676,2021,5.5
Unknown,30.3214,94.8247,2021,5
Unknown,30.3557,94.7747,2021,5
Unknown,8.6251,94.1834,2021,5.4
Unknown,25.2256,94.8803,2021,5
Unknown,14.1061,92.9896,2021,5.2
Unknown,14.4654,83.0456,2021,5.1
Unknown,34.5936,97.4227,2021,5.4
Unknown,8.7641,93.9557,2021,5.1
Unknown,8.814,94.0044,2021,5.1
Unknown,8.7966,94.0775,2021,5.5
Unknown,9.0017,94.158,2021,5.8
Unknown,8.8809,94.0192,2021,6.1
Unknown,8.8628,94.0564,2021,5.3
Unknown,9.0127,94.1198,2021,5.3
Unknown,22.8638,95.9967,2021,5.5
Unknown,29.3258,70.0487,2021,5.2
Unknown,34.6768,97.9158,2021,5.1
Unknown,25.9603,90.3499,2021,5.3
Unknown,34.9509,69.0848,2021,5.1
Unknown,34.7242,73.2047,2021,5
Unknown,34.6927,97.8048,2021,5
Unknown,34.9495,97.4695,2021,5.1
Unknown,28.2785,84.3373,2021,5.3
Unknown,6.6176,94.5648,2021,5
Unknown,26.7489,92.5136,2021,5
Unknown,26.7813,92.4565,2021,6
Unknown,22.5129,94.1955,2021,5.1
Unknown,31.8686,92.9137,2021,5
Unknown,27.1863,88.9412,2021,5.2
Unknown,34.3549,87.6921,2021,5.5
Unknown,27.6289,92.6692,2021,5
Unknown,31.9664,92.9084,2021,5
Unknown,34.7094,83.4724,2021,5.2
Unknown,31.9246,92.9151,2021,5.7
Unknown,28.7463,87.3785,2021,5.1
Unknown,28.8225,87.362,2021,5
Unknown,33.3042,75.5872,2021,5.1
Unknown,6.3819,94.2415,2021,5
Unknown,34.741,72.9466,2020,5
Unknown,22.2089,94.3877,2020,5.1
Unknown,23.6092,94.6188,2020,5
Unknown,24.6661,93.4997,2020,5.5
Unknown,34.1788,79.2141,2020,5
Unknown,34.1448,78.1519,2020,5
Unknown,34.2487,78.2058,2020,5.3
Unknown,22.9861,93.7677,2020,5.1
Unknown,27.8464,85.8765,2020,5.3
Unknown,23.1636,93.3258,2020,5.3
Unknown,33.1508,86.8235,2020,5.1
Unknown,33.2088,86.773,2020,5
Unknown,33.1438,86.8637,2020,6.3
Unknown,30.412,94.8613,2020,5
Unknown,12.0979,94.9745,2020,5.7
Unknown,23.1162,93.3092,2020,5.1
Unknown,11.8485,94.8316,2020,5
Unknown,11.8485,94.9362,2020,6.1
Unknown,11.8395,94.9771,2020,5.1
Unknown,35.6685,82.4472,2020,5
Unknown,35.5948,82.4158,2020,6.3
Unknown,23.1449,93.2856,2020,5.6
Unknown,23.3821,70.3548,2020,5.1
Unknown,24.3856,93.9197,2020,5.1
Unknown,22.8004,94.0292,2020,5.9
Unknown,28.5896,87.3081,2020,5.7
Unknown,32.7152,85.3323,2020,5.4
Unknown,32.8006,85.5456,2020,5.2
Unknown,32.9752,76.2474,2020,5
Unknown,34.5182,85.6961,2020,5.1
Unknown,26.3386,90.7847,2020,5
Unknown,10.3105,93.7827,2020,5
Unknown,7.3115,92.0905,2020,5.1
Unknown,31.995,95.0575,2020,5.2
Unknown,35.0149,74.474,2020,5.1
Unknown,35.6305,74.6387,2019,5
Unknown,35.5909,74.628,2019,5.6
Unknown,7.0773,92.4071,2019,5.1
Unknown,8.351,94.5307,2019,5
Unknown,23.1791,96.0354,2019,5.2
Unknown,19.2269,94.9378,2019,5.3
Unknown,29.3228,81.1433,2019,5
Unknown,11.2863,92.9571,2019,5.1
Unknown,7.2027,94.5282,2019,5.2
Unknown,33.0779,73.7936,2019,5.4
Unknown,22.7414,95.522,2019,5.4
Unknown,24.0196,93.858,2019,5
Unknown,18.4733,94.5394,2019,5.2
Unknown,30.3447,94.8731,2019,5
Unknown,11.9126,95.0085,2019,5
Unknown,27.7188,92.8302,2019,5.5
Unknown,9.3763,87.1121,2019,5
Unknown,34.6813,72.8572,2019,5.2
Unknown,6.3225,93.767,2019,5
Unknown,13.8733,92.9509,2019,5
Unknown,13.8921,92.9916,2019,5.6
Unknown,7.6041,94.3069,2019,5.1
Unknown,26.2288,95.7216,2019,5.2
Unknown,28.4073,94.5605,2019,5.9
Unknown,7.5912,94.3706,2019,5
Unknown,7.3554,94.3786,2019,5.1
Unknown,7.3444,94.4406,2019,5
Unknown,7.4194,94.4056,2019,5.4
Unknown,7.6359,94.2502,2019,5.1
Unknown,7.6737,94.3251,2019,5
Unknown,13.1345,95.4198,2019,5.1
Unknown,25.4467,94.4235,2019,5.1
Unknown,7.5782,94.3371,2019,5.5
Unknown,7.538,94.3882,2019,5.1
Unknown,7.4984,94.2064,2019,5
Unknown,7.5378,94.1618,2019,5
Unknown,7.6564,94.2566,2019,5.2
Unknown,7.6959,94.2614,2019,5.2
Unknown,7.5485,94.3508,2019,5.1
Unknown,7.6688,94.3113,2019,5
Unknown,7.806,94.364,2019,5
Unknown,7.5796,94.3296,2019,5
Unknown,7.8278,94.2402,2019,5.2
Unknown,7.5642,94.3894,2019,5
Unknown,11.1534,95.1558,2019,5.2
Unknown,14.1145,93.0433,2019,5.2
Unknown,7.3155,94.3711,2019,5
Unknown,27.3345,96.3645,2019,5
Unknown,35.103,74.1694,2019,5.2
Unknown,30.3908,87.6229,2019,5.2
Unknown,7.4036,94.3739,2019,5.4
Unknown,23.3862,94.5614,2018,5
Unknown,30.4684,86.7946,2018,5
Unknown,30.4079,87.62,2018,5.8
Unknown,27.1986,96.9185,2018,5.4
Unknown,6.19,93.1185,2018,5.2
Unknown,23.9724,93.3925,2018,5.2
Unknown,30.2891,87.4647,2018,5
Unknown,19.0329,95.6084,2018,5.1
Unknown,12.9046,92.2347,2018,5.1
Unknown,34.2169,80.6903,2018,5
Unknown,7.0619,94.1798,2018,5.1
Unknown,26.3711,90.1611,2018,5.3
Unknown,10.5407,91.7115,2018,5.5
Unknown,7.4174,91.7686,2018,5
Unknown,35.0467,81.0371,2018,5.1
Unknown,34.9356,92.1552,2018,5.2
Unknown,30.3493,87.6027,2018,5.2
Unknown,14.5358,96.4672,2018,5.1
Unknown,30.0772,70.2093,2018,5.1
Unknown,18.2751,96.0703,2018,5
Unknown,35.7873,78.3493,2018,5
Unknown,9.5212,93.4269,2018,5.2
Unknown,7.5491,93.6093,2018,5
Unknown,7.5435,93.6163,2018,5.1
Unknown,33.1351,70.5177,2018,5.4
Unknown,34.5599,96.5154,2018,5
Unknown,18.3623,96.1394,2018,5.1
Unknown,22.9621,94.6137,2018,5.1
Unknown,18.3221,96.1596,2018,5
Unknown,18.3849,96.151,2018,5.1
Unknown,6.9478,94.1757,2018,5.1
Unknown,12.3508,93.1579,2018,5.2
Unknown,8.3429,91.8589,2018,5.3
Unknown,8.2527,91.7665,2018,5.8
Unknown,34.99,86.9597,2018,5.1
Unknown,18.4505,96.1686,2018,5.2
Unknown,18.4229,95.9558,2018,5.2
Unknown,18.3719,96.0717,2018,6
Unknown,24.7382,94.9055,2018,5.6
Unknown,8.4361,92.415,2017,5.1
Unknown,22.0556,94.4044,2017,5
Unknown,29.964,95.0865,2017,5.1
Unknown,27.7618,86.1471,2017,5
Unknown,35.7238,77.5618,2017,5.2
Unknown,30.6339,79.1601,2017,5.1
Unknown,29.9311,94.8843,2017,5.1
Unknown,29.8333,94.9838,2017,6.4
Unknown,32.074,95.0497,2017,5.1
Unknown,11.9798,95.0763,2017,5
Unknown,12.8183,92.0967,2017,5
Unknown,10.2437,93.1611,2017,5
Unknown,30.3422,94.8528,2017,5
Unknown,24.3214,93.6199,2017,5.1
Unknown,13.7401,92.548,2017,5
Unknown,14.4592,93.0491,2017,5.3
Unknown,6.1457,92.3044,2017,6
Unknown,17.3991,95.9998,2017,5.1
Unknown,25.1865,94.6658,2017,5.1
Unknown,24.0437,93.4825,2017,5
Unknown,30.6544,79.1645,2017,5.1
Unknown,30.6877,83.3674,2017,5.1
Unknown,23.3168,94.5035,2017,5.1
Unknown,24.0151,92.0177,2017,5.7
Unknown,32.4198,92.116,2016,5.2
Unknown,29.979,80.6321,2016,5.2
Unknown,27.8015,86.5319,2016,5.4
Unknown,32.6865,96.1511,2016,5
Unknown,32.8959,94.8768,2016,5.9
Unknown,34.9048,73.6822,2016,5.4
Unknown,10.1636,91.7111,2016,5
Unknown,20.9228,94.569,2016,6.8
Unknown,23.8972,94.6983,2016,5
Unknown,21.3109,94.9305,2016,5.1
Unknown,14.9748,96.4342,2016,5
Unknown,28.5654,87.4796,2016,5.1
Unknown,28.4538,87.5326,2016,5.4
Unknown,32.0221,95.0268,2016,5.2
Unknown,11.3506,91.5047,2016,5.2
Unknown,10.2153,93.6895,2016,5.3
Unknown,23.0944,94.8654,2016,6.9
Unknown,25.7595,90.5452,2016,5
Unknown,32.0565,95.0448,2016,5.1
Unknown,27.9633,84.6943,2016,5.1
Unknown,27.8782,85.3377,2016,5.2
Unknown,14.2933,93.204,2016,5.1
Unknown,32.6531,91.6264,2016,5.2
Unknown,24.8036,93.6505,2016,6.7
Unknown,29.3985,81.6541,2015,5.4
Unknown,34.8307,73.9303,2015,5
Unknown,27.8525,85.6776,2015,5
Unknown,6.8326,94.5324,2015,5.3
Unknown,6.4078,94.8019,2015,5.5
Unknown,6.5177,94.8833,2015,5.3
Unknown,6.984,94.534,2015,5.6
Unknown,6.9335,94.7617,2015,5.2
Unknown,6.8431,94.648,2015,6.6
Unknown,6.679,94.4431,2015,5.1
Unknown,6.769,94.479,2015,5.2
Unknown,6.7923,94.6065,2015,5.1
Unknown,6.8782,94.5455,2015,5.5
Unknown,32.0869,69.5562,2015,5
Unknown,29.6377,70.326,2015,5.6
Unknown,27.8355,86.0795,2015,5
Unknown,33.8564,73.1926,2015,5.1
Unknown,19.0777,96.2302,2015,5
Unknown,30.4,94.8689,2015,5.1
Unknown,11.4234,95.032,2015,5.5
Unknown,34.4513,73.7102,2015,5.3
Unknown,26.6384,90.41,2015,5.1
Unknown,14.0119,93.5776,2015,5.2
Unknown,27.5603,86.0734,2015,5.5
Unknown,27.7199,86.0503,2015,5
Unknown,27.783,84.6384,2015,5.2
Unknown,27.7298,86.1316,2015,5.2
Unknown,27.7629,85.7574,2015,5.1
Unknown,27.7221,86.0161,2015,5
Unknown,27.625,86.1617,2015,6.3
Unknown,27.7458,86.2449,2015,5.4
Unknown,27.5589,86.2566,2015,5
Unknown,27.7141,86.2177,2015,5.5
Unknown,27.8087,86.0655,2015,7.3
Unknown,10.7112,91.9645,2015,5.3
Unknown,26.8644,88.055,2015,5.1
Unknown,27.8297,85.865,2015,5
Unknown,27.7711,86.0173,2015,6.7
Unknown,27.7993,84.8715,2015,5.1
Unknown,28.238,85.829,2015,5.1
Unknown,28.0979,84.5594,2015,5.2
Unknown,28.3902,87.3173,2015,5.7
Unknown,27.5866,85.5058,2015,5.3
Unknown,27.9351,84.6218,2015,5
Unknown,27.8172,85.5955,2015,5
Unknown,27.7219,86.0061,2015,5.1
Unknown,27.8822,85.7505,2015,5.5
Unknown,27.672,85.2009,2015,5
Unknown,28.2244,84.8216,2015,6.6
Unknown,27.7435,85.8302,2015,5.1
Unknown,27.687,85.5854,2015,5
Unknown,27.813,85.448,2015,5.26
Unknown,27.8006,85.1141,2015,5.1
Unknown,28.2046,84.492,2015,5.4
Unknown,27.6857,86.0213,2015,5.6
Unknown,27.6285,85.5398,2015,6.1
Unknown,28.2305,84.7314,2015,7.8
Unknown,28.8947,82.3938,2015,5
Unknown,14.1208,92.9493,2015,5.1
Unknown,14.0702,92.8474,2015,5.1
Unknown,34.671,73.2777,2015,5.4
Unknown,13.2332,92.3474,2015,5.1
Unknown,32.866,83.4305,2015,5.1
Unknown,24.2001,94.6939,2014,5.1
Unknown,6.9475,94.7191,2014,5.3
Unknown,27.7395,86.3702,2014,5
Unknown,12.5135,92.7957,2014,5.3
Unknown,23.5081,93.5148,2014,5.6
Unknown,7.4278,94.3335,2014,5
Unknown,7.4528,94.3818,2014,5.2
Unknown,7.484,94.359,2014,5.6
Unknown,20.7795,94.4211,2014,5.3
Unknown,7.4484,94.1965,2014,5.1
Unknown,7.4608,94.3042,2014,5.3
Unknown,7.5806,94.361,2014,5.1
Unknown,7.4197,94.3316,2014,5.3
Unknown,7.5569,94.2408,2014,5
Unknown,12.5193,95.2254,2014,5.5
Unknown,6.0011,95.5588,2014,5
Unknown,8.5661,92.5561,2014,5
